kmeans2,kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
coral,mediumseagreen,coral,yellow,yellow,37.7848283094,-122.403971269
mediumseagreen,coral,mediumseagreen,coral,coral,37.7572322279,-122.415629332
coral,mediumseagreen,coral,yellow,yellow,37.7878271137,-122.408384276
coral,mediumseagreen,coral,yellow,yellow,37.7878271137,-122.408384276
coral,mediumseagreen,coral,yellow,yellow,37.7878271137,-122.408384276
coral,mediumseagreen,coral,yellow,yellow,37.7878271137,-122.408384276
coral,mediumseagreen,coral,yellow,yellow,37.7878271137,-122.408384276
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7612911364,-122.48503873
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7612911364,-122.48503873
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7612911364,-122.48503873
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7612911364,-122.48503873
mediumseagreen,coral,mediumseagreen,coral,coral,37.762815158,-122.416220196
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7773216007,-122.449116003
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7839320277,-122.412597377
mediumseagreen,coral,mediumseagreen,coral,coral,37.7602340754,-122.41920825
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
coral,mediumseagreen,coral,yellow,yellow,37.7912255174,-122.404195425
coral,mediumseagreen,coral,yellow,yellow,37.7912255174,-122.404195425
coral,mediumseagreen,coral,yellow,yellow,37.7930734225,-122.40854748
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7246926894,-122.459564595
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7246926894,-122.459564595
mediumseagreen,coral,mediumseagreen,coral,coral,37.7602340754,-122.41920825
mediumseagreen,mediumseagreen,coral,mediumseagreen,turquoise,37.7740884746,-122.451993023
mediumseagreen,coral,mediumseagreen,coral,coral,37.7635718956,-122.417332583
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
mediumseagreen,coral,mediumseagreen,coral,coral,37.7550119658,-122.412190122
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,yellow,yellow,37.7956864909,-122.409348512
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7899200015,-122.42206273
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7184872987,-122.48390412
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7184872987,-122.48390412
mediumseagreen,coral,mediumseagreen,coral,coral,37.7578801214,-122.417955822
mediumseagreen,coral,mediumseagreen,coral,coral,37.7594801326,-122.418108926
coral,mediumseagreen,coral,yellow,yellow,37.7754207067,-122.403404791
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
mediumseagreen,coral,mediumseagreen,coral,coral,37.7594884557,-122.417970955
coral,mediumseagreen,coral,yellow,yellow,37.7940589735,-122.407904731
mediumseagreen,coral,darkviolet,darkviolet,navy,37.7238096282,-122.436744445
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
mediumseagreen,coral,mediumseagreen,coral,coral,37.7586968166,-122.417964484
coral,mediumseagreen,coral,yellow,yellow,37.793524904,-122.405396537
coral,mediumseagreen,coral,yellow,yellow,37.7905389937,-122.403915682
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7900998202,-122.42066061
coral,darkviolet,navy,navy,darkviolet,37.7774104345,-122.461346511
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
coral,mediumseagreen,coral,yellow,yellow,37.788440504,-122.40181724
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588312135,-122.415781282
mediumseagreen,coral,mediumseagreen,coral,coral,37.7571005796,-122.417812559
mediumseagreen,coral,mediumseagreen,coral,coral,37.7571677817,-122.416720982
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7757332316,-122.495723232
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7755496262,-122.502148729
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7611024146,-122.489322702
mediumseagreen,coral,mediumseagreen,coral,coral,37.7258401277,-122.402780926
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7571005796,-122.417812559
mediumseagreen,coral,mediumseagreen,coral,coral,37.7650501215,-122.41967178
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
mediumseagreen,coral,mediumseagreen,coral,coral,37.760301234,-122.418120086
mediumseagreen,coral,mediumseagreen,coral,coral,37.7571005796,-122.417812559
mediumseagreen,coral,mediumseagreen,coral,coral,37.7602340754,-122.41920825
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
mediumseagreen,coral,mediumseagreen,coral,coral,37.7588520014,-122.416331137
mediumseagreen,coral,mediumseagreen,coral,coral,37.7619029613,-122.418272166
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,yellow,yellow,37.7866144613,-122.406401668
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844637837,-122.41782456
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.786064675,-122.401692264
coral,mediumseagreen,coral,yellow,yellow,37.786064675,-122.401692264
coral,mediumseagreen,coral,yellow,yellow,37.786064675,-122.401692264
coral,mediumseagreen,coral,yellow,yellow,37.786064675,-122.401692264
coral,mediumseagreen,coral,yellow,yellow,37.7912255174,-122.404195425
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,yellow,yellow,37.7854574903,-122.400916029
coral,mediumseagreen,coral,yellow,yellow,37.7862042105,-122.409686192
coral,mediumseagreen,coral,yellow,yellow,37.7871979591,-122.409055191
mediumseagreen,darkviolet,darkviolet,darkviolet,navy,37.7166425333,-122.47430808
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7758330026,-122.431201289
mediumseagreen,coral,mediumseagreen,coral,coral,37.7727234014,-122.410416664
mediumseagreen,coral,mediumseagreen,coral,coral,37.7727234014,-122.410416664
